# uniform1 uniform2 gaussian1 gaussian2
  0.208999 0.711573 -0.477084 -0.944426
  0.078346 0.266453 0.091629 1.378143
  0.163347 0.045269 -1.387207 0.534559
  0.959164 0.953360 -0.273546 0.332848
  0.758863 0.142959 0.911910 0.270480
  0.368898 0.097200 0.924581 -0.467181
  0.101757 0.267017 -1.538725 -0.355580
  0.328833 0.873446 -2.882759 -0.624564
  0.374622 0.536559 -0.171925 0.407099
  0.789989 0.149581 1.802565 -0.246473
  0.525722 0.111243 -0.225285 2.126417
  0.085305 0.123376 0.250194 -0.760748
  0.279948 0.174271 0.589720 -0.441380
  0.128497 0.156939 0.725953 -1.036170
  0.483189 0.925230 -0.386140 0.951441
  0.440302 0.118234 1.516302 -0.979191
  0.497297 0.265173 0.381644 0.888457
  0.919318 0.116538 0.023561 0.877947
  0.773365 0.845905 -0.785423 0.350255
  0.985712 0.239502 0.574817 -1.376305
  0.212196 0.399145 -0.019980 0.749432
  0.330117 0.532232 -0.596973 0.011230
  0.027707 0.000111 -0.051180 -0.253969
  0.510312 0.150178 -0.668630 1.573304
  0.647208 0.914243 2.105632 0.837034
  0.287863 0.534861 0.047351 -1.818257
  0.517515 0.346500 0.412189 0.984630
  0.083305 0.404801 -0.415721 1.057696
  0.825731 0.061561 -0.519989 -0.060636
  0.720114 0.777664 -0.289757 -0.004428
  0.166958 0.188564 -0.036814 -1.679084
  0.148702 0.035568 -0.813906 -1.962441
  0.664606 0.211105 -0.330996 -0.297097
  0.121869 0.718018 -0.776959 -0.449523
  0.469231 0.199605 -0.102875 0.713298
  0.976963 0.733939 0.798154 0.013440
  0.722708 0.151883 -0.895214 0.343021
  0.549357 0.464038 1.339991 1.922689
  0.755438 0.076766 0.268628 -0.909782
  0.957546 0.540064 -0.755451 0.282543
  0.087508 0.471644 0.602311 -0.975652
  0.599886 0.999104 1.966351 -0.129855
  0.125962 0.621347 0.857325 -1.589888
  0.744689 0.241438 -0.459623 -1.056380
  0.795644 0.766876 -0.756523 1.458629
  0.922013 0.477864 1.096776 1.202804
  0.454672 0.231195 0.617224 1.414931
  0.947260 0.184430 0.878447 0.469231
  0.635643 0.542738 0.095621 -1.059223
  0.463279 0.714285 0.187011 0.727992
  0.322102 0.921696 0.626193 -0.688130
  0.328579 0.246705 2.173657 -1.620194
  0.125923 0.798436 0.555484 -0.064750
  0.662143 0.136974 -0.232674 -0.094652
  0.362109 0.435454 -2.120004 -0.214537
  0.786935 0.972619 -1.211115 1.367668
  0.174895 0.544033 1.940235 0.287004
  0.524418 0.950912 -0.239198 0.379862
  0.764037 0.836137 -0.311081 3.006273
  0.889848 0.102928 -0.013741 -0.926295
  0.605073 0.469298 1.221644 0.568286
  0.268839 0.903676 0.885291 1.020439
  0.270020 0.859112 -0.205995 0.162733
  0.962522 0.189560 -1.494229 1.581148
  0.960095 0.184115 0.522767 0.361744
  0.796132 0.543614 0.130670 0.645017
  0.465610 0.379428 -1.398679 -1.285870
  0.432265 0.675268 -0.364298 -0.245273
  0.147582 0.890011 -0.670182 0.537545
  0.608845 0.546240 -1.489334 -1.398601
  0.012144 0.159051 -1.496059 -2.507446
  0.433547 0.075507 0.126003 -1.207443
  0.035028 0.448044 0.885376 -1.091652
  0.367890 0.392937 -1.197092 3.070545
  0.541277 0.596823 -0.616370 -0.739867
  0.532034 0.073588 0.907191 0.239672
  0.794916 0.621519 1.253533 0.023702
  0.860137 0.013606 -1.524982 1.141129
  0.075297 0.718563 -0.580741 -1.164344
  0.005181 0.430796 0.196651 -0.873043
  0.759153 0.964664 0.163194 1.290532
  0.749058 0.509116 -0.044531 -0.803434
  0.802206 0.525586 -0.697084 1.778567
  0.595263 0.190159 0.250732 -0.514969
  0.844897 0.699699 -0.610935 0.523963
  0.577938 0.778083 -1.284857 -1.937389
  0.783971 0.986458 0.138024 0.839859
  0.941433 0.526141 -1.569426 0.647941
  0.947972 0.935899 0.321291 -0.408792
  0.388494 0.069044 0.497654 -0.507880
  0.743575 0.278914 1.223734 0.127954
  0.250611 0.234104 -1.482214 1.759344
  0.666399 0.895392 -1.079281 -0.349656
  0.222739 0.365057 -0.842457 0.094972
  0.604251 0.464262 -0.960488 0.033569
  0.468425 0.058907 0.157155 -0.599758
  0.884484 0.082764 -0.155745 0.887473
  0.696294 0.082794 0.590497 -0.372371
  0.435404 0.235888 0.089384 -0.374715
  0.149432 0.630859 0.346644 -0.602499
  0.232981 0.645915 -1.689271 0.984901
  0.956612 0.361021 0.544019 -0.521079
  0.708152 0.610961 -0.833834 0.017153
  0.014224 0.592196 -0.568047 -1.060010
  0.524318 0.939447 1.346124 0.112440
  0.583411 0.678049 -1.440464 -0.091276
  0.178128 0.989849 -0.160413 -0.985754
  0.676993 0.591420 -0.365078 -0.663524
  0.129634 0.343447 0.548085 -0.573921
  0.307150 0.823975 -0.804740 -0.136561
  0.364269 0.091529 -0.544243 -0.038512
  0.394667 0.303761 0.028279 -0.262684
  0.684154 0.625605 -0.334300 -0.268693
  0.482302 0.078044 -0.007779 -1.081618
  0.154788 0.861654 1.066397 -0.322235
  0.462461 0.982979 0.309450 1.057154
  0.100743 0.034349 -0.465826 3.076459
  0.489471 0.766229 -0.419642 -0.680986
  0.021717 0.770408 1.111142 -0.431809
  0.353055 0.302844 -0.118722 -0.867745
  0.830996 0.869104 1.848808 0.164369
  0.933462 0.687963 -1.499353 -1.782087
  0.417223 0.145911 0.716897 -0.291661
  0.541272 0.131438 1.699298 -0.109057
  0.394119 0.311354 -0.695789 -1.706842
  0.402716 0.646288 1.996912 -0.620135
  0.827513 0.730518 -1.552479 0.796692
  0.232260 0.387303 -0.893643 0.747844
  0.803940 0.972797 0.278952 -1.645655
  0.049524 0.432185 1.755316 0.126366
  0.827864 0.002342 -0.401443 -1.636197
  0.312487 0.794109 0.111704 0.596851
  0.452991 0.769362 0.691088 -0.377319
  0.456742 0.523196 0.807590 0.053684
  0.830057 0.114814 0.155179 0.840591
  0.241297 0.573785 -0.549954 -0.567585
  0.327820 0.565700 -1.250227 -0.206707
  0.416323 0.493137 0.484623 0.402052
  0.538039 0.347523 0.220470 1.319684
  0.429733 0.928166 1.130320 -1.273112
  0.107115 0.757472 -0.008170 0.556393
  0.966301 0.511758 -0.021090 -1.096368
  0.544149 0.899488 -0.312450 0.112870
  0.517472 0.928403 0.051850 -1.246125
  0.369179 0.319393 0.799253 0.133722
  0.386874 0.954524 -0.330150 -0.566737
  0.555295 0.114414 1.112872 0.216267
  0.300216 0.626908 -1.071484 -0.107361
  0.550655 0.369653 -0.198237 0.143446
  0.687124 0.142685 -0.217687 0.953293
  0.647938 0.435848 -0.808669 -0.636535
  0.662184 0.338056 2.233520 -2.059524
  0.469091 0.206947 0.994389 -0.901097
  0.592482 0.639411 0.120230 -0.567164
  0.608664 0.053866 0.531636 0.306688
  0.084868 0.791461 -1.605177 -0.923414
  0.183575 0.882532 0.255519 -0.108024
  0.867817 0.845961 1.551928 -1.996392
  0.046641 0.563707 -0.626756 0.496442
  0.883546 0.132673 -2.470904 -0.397086
  0.043053 0.153423 -0.588253 -0.291478
  0.320301 0.986420 0.965558 -0.611551
  0.368157 0.636928 -0.062758 0.964552
  0.606341 0.247026 -1.191440 -0.532918
  0.494197 0.345618 -0.146759 -0.834544
  0.795793 0.231254 -1.182442 -0.305355
  0.874181 0.687703 1.692557 -0.993292
  0.439913 0.739058 1.390225 0.196690
  0.646064 0.378378 -0.599832 -0.246639
  0.450220 0.252642 2.229578 0.383001
  0.431866 0.340658 1.096948 2.612446
  0.652452 0.148322 -0.386597 -0.712208
  0.650970 0.916100 -1.125696 -0.507390
  0.046320 0.994213 2.110591 0.391097
  0.521556 0.406078 0.425023 -1.337550
  0.368238 0.595038 0.944016 1.401621
  0.767951 0.535021 -0.003288 -0.873596
  0.702720 0.722516 -0.543432 -1.640651
  0.738237 0.931357 0.627906 0.013765
  0.405899 0.591183 0.709430 -0.779817
  0.513759 0.234411 1.060992 0.130379
  0.814005 0.289842 -0.914484 -0.353731
  0.432670 0.669156 1.975877 1.482066
  0.649057 0.905831 -1.000264 -0.470719
  0.158750 0.790182 -0.224257 0.406920
  0.986007 0.034720 -0.204186 1.189728
  0.028251 0.737047 -0.082340 0.531558
  0.124419 0.998787 0.180097 0.591514
  0.394765 0.022749 1.680878 1.288380
  0.804895 0.123189 -0.709718 -0.736047
  0.725308 0.759600 0.016987 1.908352
  0.701492 0.914472 -1.387259 -0.795187
  0.939013 0.796068 -0.361998 -0.019440
  0.970857 0.345956 -0.056701 -1.057117
  0.474437 0.552495 -0.392659 -0.480788
  0.436783 0.413449 -0.022326 -0.039449
  0.888104 0.770754 -0.216102 0.189482
  0.624890 0.501927 1.039910 -1.834486
  0.575180 0.917484 0.100523 2.819014
  0.759492 0.732949 1.346341 0.243520
  0.619519 0.176422 -0.481470 0.328033
  0.691195 0.319727 -0.529839 0.729618
  0.107896 0.018908 1.030574 0.801567
  0.925005 0.255133 -0.306291 1.943471
  0.595689 0.350691 -0.165662 0.506670
  0.450110 0.269351 -0.516058 0.878894
  0.519745 0.338493 -0.441921 -0.258101
  0.698652 0.735250 -0.663908 -0.665478
  0.520350 0.275187 -0.040796 -0.648334
  0.390560 0.441312 -1.528548 -2.324296
  0.805160 0.114734 0.928782 0.065320
  0.847385 0.447451 1.058034 0.224220
  0.744890 0.943048 -0.467935 -0.702592
  0.320518 0.402571 -1.094986 -1.026210
  0.859744 0.454474 0.978865 0.690841
  0.221765 0.359159 0.691924 -1.624461
  0.785802 0.375430 0.021393 0.844340
  0.410876 0.862129 1.409435 0.047409
  0.539578 0.509986 -0.844001 0.557056
  0.921790 0.347455 -0.788900 -0.940074
  0.756851 0.447334 -0.998053 0.995103
  0.359542 0.393975 1.215155 -0.105841
  0.403109 0.670156 1.014221 0.008029
  0.583169 0.339768 1.225392 0.842621
  0.520775 0.167853 -1.520074 0.377498
  0.535166 0.048557 0.529121 1.267323
  0.751854 0.301615 -0.363482 1.151268
  0.904888 0.350418 0.363259 -0.298289
  0.518439 0.672826 -2.186961 0.147390
  0.071646 0.307414 -0.017504 1.382984
  0.437979 0.357609 0.398562 -1.246637
  0.343942 0.002567 1.605645 -2.486577
  0.936083 0.200854 -0.208908 -0.171016
  0.710762 0.916560 0.088144 -0.544118
  0.942750 0.164641 1.038460 0.094785
  0.138187 0.938539 -0.677081 0.335526
  0.630179 0.497492 -2.063309 1.239545
  0.383980 0.318997 1.592414 -0.899786
  0.945429 0.528370 0.754355 0.804529
  0.258893 0.439446 -1.350569 0.609862
  0.072462 0.303128 -1.185789 -0.956519
  0.106022 0.857802 0.697897 -0.126944
  0.146488 0.244298 -0.002693 2.073644
  0.950719 0.153797 -0.217838 0.404552
  0.194008 0.560583 -1.205864 -0.088304
  0.617569 0.075916 0.126317 -1.055097
  0.696180 0.893675 -0.481910 -0.780248
  0.455762 0.337451 -0.352996 -1.339129
  0.400968 0.252800 0.314630 -0.268242
  0.983442 0.952125 2.237127 -0.279818
  0.704680 0.594401 0.112683 -1.643777
  0.021456 0.827453 0.509423 -0.330606
  0.581103 0.643250 0.870686 0.136408
  0.782454 0.969245 0.112864 0.191289
  0.761785 0.824291 1.426716 -0.009173
  0.884425 0.861141 1.575933 -0.593201
  0.206356 0.393078 0.959217 0.408449
  0.124294 0.663050 0.232352 -0.807529
  0.150121 0.603454 -0.608958 -2.020371
  0.962684 0.112582 0.698771 0.330401
  0.925848 0.452684 1.047324 -0.964916
  0.473189 0.474022 0.641860 -0.047895
  0.215468 0.274138 -1.722666 -0.929613
  0.242442 0.343762 1.063812 0.236836
  0.175212 0.300755 -1.184571 0.453867
  0.899368 0.412590 1.668635 0.752518
  0.470311 0.755531 -0.215790 -0.959499
  0.070696 0.474718 -0.062125 0.048172
  0.687779 0.638006 0.802555 1.376463
  0.416369 0.800229 -0.919005 -0.589425
  0.426966 0.079539 -0.296234 0.025291
  0.823166 0.506674 -0.229782 0.811290
  0.680820 0.731687 1.093998 -0.733976
  0.354112 0.614834 -0.227769 0.033378
  0.008580 0.664904 -1.914034 -1.214395
  0.057247 0.984003 1.122689 -1.285203
  0.030151 0.323471 0.764017 -0.415895
  0.560686 0.316958 -1.168409 -1.534880
  0.930676 0.344727 0.285890 0.455726
  0.560351 0.890420 0.758276 1.491444
  0.808137 0.655706 -0.424848 1.813850
  0.160854 0.758126 -0.503026 -0.371939
  0.976259 0.264298 -1.390853 0.301020
  0.960047 0.496335 1.443798 0.094605
  0.302073 0.631120 0.884467 0.004744
  0.067316 0.355009 -0.379308 1.407886
  0.893826 0.207195 0.051219 0.718265
  0.338831 0.105449 -0.885708 -0.006989
  0.031713 0.491072 -0.229594 -1.203371
  0.485876 0.310531 -1.029593 0.693011
  0.795092 0.562399 -1.482494 -0.852108
  0.014842 0.128072 1.400234 -0.097390
  0.208789 0.909894 0.422876 1.063167
  0.479306 0.674660 0.730400 1.639146
  0.771911 0.850316 -1.189991 0.654799
  0.209816 0.037713 -2.492963 1.675486
  0.176933 0.899207 1.566988 1.011992
  0.582614 0.732431 0.062958 -0.308651
  0.552923 0.123051 0.177965 0.791457
  0.041191 0.658508 0.513107 -0.514811
  0.734171 0.202100 0.033814 0.474572
  0.969100 0.923474 -0.256067 -0.509464
  0.918898 0.714005 -1.510013 0.536126
  0.404861 0.351096 0.014493 -1.787893
  0.880785 0.633528 0.295655 1.372213
  0.681700 0.018954 0.311018 0.486433
  0.025198 0.694674 0.450143 -1.160356
  0.191580 0.880141 0.367025 -0.421412
  0.722355 0.515630 0.198908 -1.088679
  0.054944 0.698944 -0.476323 1.601079
  0.956493 0.493299 0.037845 1.525052
  0.681152 0.299678 -2.109153 -0.518024
  0.994376 0.213792 0.613383 0.299632
  0.804395 0.720291 2.530577 -0.928434
  0.838514 0.013583 1.613375 -1.197575
  0.323653 0.259973 -0.008969 -0.099283
  0.175974 0.238281 -1.364749 -1.070119
  0.147962 0.233541 1.647124 0.627264
  0.528470 0.369964 -0.319231 -0.225815
  0.126354 0.824191 -0.573424 -0.376551
  0.954042 0.383686 -0.670801 0.308280
  0.589079 0.576815 -0.557765 -0.294072
  0.665295 0.544115 1.314106 0.178864
  0.564326 0.153304 1.549514 -0.375555
  0.504487 0.742341 -2.796876 -1.135632
  0.454289 0.077146 0.285448 -0.733079
  0.594567 0.744069 0.914464 0.039836
  0.344973 0.806880 -0.331224 -0.396829
  0.833408 0.359902 -0.490202 -0.216393
  0.890722 0.858607 1.131000 0.121282
  0.118775 0.394865 -0.716185 -0.490790
  0.714627 0.700445 -0.022776 0.557976
  0.018450 0.652821 -0.888186 -0.052586
  0.652004 0.243894 1.812068 -0.344102
  0.609408 0.140942 0.326511 -1.392976
  0.366609 0.332720 -0.702745 -0.967216
  0.866393 0.272254 -0.795772 -0.925709
  0.102825 0.048427 -0.357349 0.347433
  0.811401 0.069406 0.437096 0.874395
  0.206478 0.457868 -1.388473 -1.877036
  0.714639 0.779771 -1.162495 -0.613927
  0.601288 0.943384 -0.015884 0.814078
  0.578146 0.601489 -1.649494 -0.538127
  0.089430 0.419966 -1.426900 1.669212
  0.241844 0.612976 -0.671113 1.715982
  0.928365 0.336041 -0.170658 0.180769
  0.972478 0.669879 -1.179389 -1.762710
  0.042023 0.116921 -0.503259 0.280587
  0.646881 0.474476 1.302617 2.043900
  0.466077 0.798035 0.704702 -1.080012
  0.541334 0.325303 -0.899996 -2.196349
  0.174362 0.009192 -0.066480 0.666655
  0.374884 0.431085 0.917416 0.060130
  0.814542 0.261550 0.562802 0.773077
  0.421853 0.432482 -0.757838 -1.030135
  0.524133 0.930955 -1.629220 -0.809136
  0.560199 0.223732 -1.229281 0.845476
  0.987671 0.062909 -1.004156 -1.449175
  0.050148 0.225363 -0.630565 0.293800
  0.157588 0.822847 1.197732 1.464718
  0.938634 0.130356 0.673664 1.048427
  0.781369 0.384998 0.762154 -0.697901
  0.092438 0.711679 0.367888 0.060886
  0.661856 0.945310 -0.357016 -1.600663
  0.403612 0.243271 -0.431852 -0.336812
  0.873263 0.544671 0.123141 0.250938
  0.306544 0.200854 -0.924453 1.264875
  0.878483 0.009092 1.994994 1.151915
  0.800832 0.340804 -0.171131 -0.135463
  0.490866 0.316984 0.859481 0.398523
  0.977402 0.349846 -0.171524 0.275130
  0.213701 0.217313 -0.352905 0.323001
  0.249470 0.334434 -1.503893 0.012501
  0.071203 0.111200 0.502747 1.358917
  0.670444 0.329510 -0.491166 0.722577
  0.233103 0.914791 0.128634 0.722088
  0.405793 0.962328 0.674632 0.344946
  0.036986 0.378669 -1.064310 0.270266
  0.750636 0.262463 1.060892 -0.146868
  0.330899 0.711578 -0.634789 -0.335378
  0.742991 0.567468 1.468786 -0.306052
  0.985753 0.759971 -0.916029 0.954945
  0.573791 0.317038 -0.708741 -0.664291
  0.206387 0.959965 -0.774988 3.337427
  0.726451 0.933750 0.697133 -0.596592
  0.005068 0.637763 -0.958370 1.503551
  0.134943 0.820628 0.934670 0.303943
  0.919137 0.612614 -0.056549 0.236019
  0.804153 0.593512 0.539533 0.829933
  0.970076 0.468993 -1.707573 -1.957718
  0.324936 0.553749 -0.305825 1.188548
  0.124486 0.549952 2.134042 -0.638456
  0.129628 0.879707 -0.285734 -0.781964
  0.011408 0.997812 -0.473854 0.414672
  0.478143 0.905160 -1.601129 -0.076563
  0.423929 0.968271 -0.485727 1.462277
  0.470030 0.806997 -0.059164 -1.565458
  0.193349 0.417433 0.330304 -0.546382
  0.575315 0.980289 -1.634843 -1.522648
  0.044480 0.006755 0.717103 -0.700537
  0.484611 0.055000 1.701920 -0.235429
  0.608730 0.496892 2.423105 -0.760939
  0.505980 0.912035 -0.794635 0.136094
  0.958940 0.683376 1.113414 1.325471
  0.714787 0.601434 -0.312165 2.151958
  0.342206 0.310620 0.258815 -0.673421
  0.022525 0.307357 1.409144 0.906059
  0.342942 0.785176 0.676680 -0.616302
  0.023767 0.253307 0.465630 -0.096763
  0.460214 0.291567 0.168526 -0.074155
  0.226154 0.436870 -0.984990 -0.025533
  0.244201 0.348997 1.526373 1.150886
  0.217777 0.141818 -1.147417 0.443915
  0.473938 0.197154 -1.059351 0.405695
  0.883856 0.761518 0.632168 0.760931
  0.483077 0.097372 -0.243182 0.526055
  0.136851 0.365134 -0.348922 0.890574
  0.846721 0.787287 1.902608 1.942096
  0.937352 0.873066 0.463611 0.277488
  0.512582 0.401496 -0.269352 0.072372
  0.812022 0.849226 0.733264 -0.014940
  0.398147 0.505817 -0.904471 -0.449613
  0.917945 0.824812 -0.230315 1.970149
  0.968362 0.997194 -0.118601 -0.295760
  0.650820 0.696939 -1.098697 -0.837375
  0.067431 0.248241 1.106174 -1.790223
  0.516937 0.517552 0.664117 1.316879
  0.084075 0.954328 -1.185440 0.516297
  0.339430 0.322821 -0.985523 -0.049011
  0.589201 0.191870 -0.825414 0.286763
  0.736753 0.619440 -0.981719 0.872365
  0.496909 0.641091 0.089874 -0.335989
  0.805686 0.374050 -1.064071 0.463848
  0.851855 0.359105 -1.993441 -1.019826
  0.295712 0.717929 0.873592 0.288800
  0.729132 0.118689 0.297364 -1.014591
  0.418357 0.340359 0.420112 0.167496
  0.035739 0.793652 0.520008 -0.068668
  0.738176 0.570418 -0.392950 0.331040
  0.594370 0.923617 2.088280 -0.593902
  0.518305 0.882689 0.408614 0.240263
  0.144518 0.327528 0.074561 0.546266
  0.075940 0.712931 0.219462 0.730502
  0.306204 0.503747 1.700585 -0.949984
  0.227181 0.874435 0.177451 2.614942
  0.347394 0.883017 0.040192 0.225016
  0.564199 0.962705 0.627128 2.770757
  0.795661 0.243948 -1.096108 0.460281
  0.604254 0.023438 1.693941 0.421130
  0.095828 0.355520 0.248032 0.472836
  0.657424 0.604215 0.473888 0.351725
  0.241920 0.905636 -0.275348 0.742923
  0.352260 0.098548 -0.628893 1.242375
  0.595803 0.657255 0.574643 -0.107139
  0.806800 0.336591 1.137782 -2.929352
  0.602052 0.566933 0.026091 1.165062
  0.949396 0.932982 -1.227242 1.331711
  0.453300 0.930445 1.158103 3.678543
  0.056470 0.327423 -1.121760 0.242429
  0.018420 0.891539 0.532704 -1.494095
  0.664843 0.645583 0.151838 1.123900
  0.538328 0.278658 0.064366 2.308914
  0.126792 0.999238 0.365775 -0.596119
  0.407222 0.277750 1.939510 -1.503439
  0.738583 0.748275 0.097663 0.095985
  0.039771 0.553887 0.323603 0.064663
  0.401414 0.650837 1.481075 1.991179
  0.948065 0.503921 0.977932 0.136343
  0.226831 0.664334 0.245117 -0.231565
  0.917446 0.991845 0.071783 0.194733
  0.988656 0.829098 -0.028756 -1.521338
  0.696460 0.051428 -1.168091 -0.132860
  0.889544 0.399566 -0.181649 0.202175
  0.189216 0.305842 0.139692 -0.292301
  0.614451 0.069832 0.320971 0.768783
  0.180744 0.145366 0.910969 0.581586
  0.497756 0.429194 0.732420 0.313733
  0.488190 0.385670 -0.807492 -0.194509
  0.752017 0.353706 0.552501 -0.055999
  0.631223 0.347665 0.792178 1.562386
  0.670537 0.545521 -0.610919 -0.052601
  0.881717 0.973917 -0.417780 0.469874
  0.552707 0.814252 -1.433154 -0.198993
  0.257370 0.163690 -0.041236 -1.803254
  0.876353 0.105743 2.248010 0.044253
  0.000917 0.667053 -1.429296 -0.959352
  0.023697 0.642727 -0.479906 -0.584751
  0.622153 0.983077 0.496373 1.302132
  0.107003 0.001873 -0.491473 1.224554
  0.129651 0.328682 0.611132 1.604308
  0.132619 0.394806 0.071292 1.142873
  0.171800 0.621448 -0.158994 1.492913
  0.420597 0.019740 -0.553925 -0.263840
  0.049268 0.943746 -1.089475 1.393278
  0.481814 0.262617 -0.180923 0.171274
  0.724850 0.757873 1.828519 0.837587
  0.975630 0.195322 0.210956 0.576274
  0.909822 0.117059 1.678803 -1.199536
  0.530741 0.532607 0.347842 0.902079
  0.904724 0.289270 -0.010799 -0.101679
  0.411562 0.123221 -0.024115 2.568925
  0.316718 0.526085 -0.108442 1.521474
  0.606493 0.973680 0.693061 0.130387
  0.640636 0.837688 0.088521 1.125989
  0.136124 0.363491 0.571104 0.844577
  0.868544 0.030160 0.720844 -0.107271
  0.167971 0.744411 -1.315392 -0.335926
  0.249034 0.092439 -0.288112 -1.717076
  0.627158 0.745576 -0.450131 0.512204
  0.586802 0.041401 -0.508602 1.237245
  0.941804 0.551184 2.321685 -0.182011
  0.020566 0.679920 -0.173212 1.239357
  0.698949 0.034318 -0.788026 -0.458116
  0.292046 0.196234 -1.850569 1.128354
  0.848670 0.406742 0.929978 0.576867
  0.115772 0.506154 -1.399821 -0.175739
  0.338217 0.128862 0.686321 -2.303454
  0.553147 0.767545 -0.011734 1.256513
  0.000566 0.703407 0.228725 -1.393459
  0.683442 0.874289 -0.315426 -0.645774
  0.067895 0.394248 -2.312950 1.163134
  0.767246 0.938154 -0.479608 -0.371282
  0.357367 0.498953 -0.072506 0.086282
  0.040310 0.357639 -1.419327 0.825713
  0.042568 0.453471 0.292739 0.545602
  0.799474 0.600259 -0.231193 0.258499
  0.993675 0.904255 -0.490260 0.190220
  0.594817 0.271018 1.020464 0.626911
  0.005623 0.861197 -0.500522 0.836119
  0.187844 0.146685 0.219545 0.422884
  0.106005 0.653160 -1.365600 0.560912
  0.305270 0.037799 -0.531628 0.436460
  0.433827 0.993483 0.481769 -0.669814
  0.782241 0.243048 0.905103 0.672912
  0.871907 0.428372 1.625542 1.500629
  0.986818 0.044019 0.056801 -2.230440
  0.753517 0.306004 -1.172698 0.905632
  0.303577 0.048343 1.089769 1.366311
  0.933001 0.485723 0.929889 0.152732
  0.742736 0.193562 0.149224 0.314654
  0.995190 0.352993 -0.487367 1.206311
  0.897501 0.129510 1.574824 -0.829827
  0.296713 0.757628 1.010495 -0.580058
  0.167051 0.385313 -1.103215 -0.539382
  0.134425 0.543066 -0.397035 -1.210681
  0.062652 0.003285 -0.229081 -0.042534
  0.283214 0.259983 0.551803 0.391195
  0.819065 0.131572 1.341261 -0.988842
  0.124303 0.499136 0.330683 -2.560034
  0.106882 0.108282 0.121238 0.743077
  0.605456 0.901505 0.434676 -0.599701
  0.692551 0.801520 -0.255890 1.136278
  0.392893 0.862547 0.207938 -0.917334
  0.384133 0.742718 1.056154 2.060518
  0.431737 0.748407 -0.860868 1.367372
  0.399482 0.077251 0.383595 3.146400
  0.588330 0.559114 -0.314130 1.286951
  0.854837 0.718654 -1.192906 -1.400008
  0.772718 0.282090 -0.484713 -1.273728
  0.590860 0.298096 0.824489 -0.542326
  0.578718 0.652090 0.165823 1.454007
  0.337655 0.451767 -0.361386 0.719042
  0.794296 0.712166 1.083625 0.594946
  0.855206 0.490293 0.383186 -1.248427
  0.930999 0.602680 0.219360 -1.194325
  0.124147 0.139430 -0.174934 -0.596493
  0.044666 0.258884 -1.567404 -1.826814
  0.654516 0.692444 0.143686 -1.741146
  0.516664 0.128828 -1.199600 -1.841479
  0.369761 0.351851 0.848651 -0.163715
  0.412380 0.254782 0.880202 1.814434
  0.111919 0.443810 0.036566 0.667972
  0.950689 0.491224 0.919138 0.318792
  0.509608 0.558006 -0.943162 0.724980
  0.036382 0.201425 -0.545614 0.511670
  0.356187 0.976895 -1.138840 -1.657163
  0.584574 0.487343 1.354453 0.142927
  0.591722 0.006071 0.234903 0.984712
  0.392245 0.163664 1.113266 1.337993
  0.631878 0.719139 -2.895528 0.683043
  0.601257 0.966633 -2.577569 0.215772
  0.161375 0.443713 -0.989253 0.454468
  0.686910 0.175345 0.598207 -2.791067
  0.256687 0.426002 -0.529076 -1.349433
  0.470908 0.923690 1.021306 -0.839576
  0.899283 0.881212 -0.278805 -1.732068
  0.460437 0.497432 0.356257 0.345792
  0.033144 0.495149 0.049439 -0.369616
  0.104548 0.373543 -0.286123 -1.599553
  0.585062 0.151773 1.268548 1.035199
  0.456681 0.425407 -0.317747 -0.586645
  0.993463 0.196650 -1.027617 0.309946
  0.630752 0.482103 -1.454668 0.563558
  0.488437 0.378848 0.761001 1.522900
  0.368002 0.113002 0.489711 -0.744042
  0.005150 0.992751 -1.381989 1.015824
  0.722216 0.783803 -0.226595 -1.583751
  0.370421 0.923409 -0.273967 -0.842936
  0.760944 0.247573 -0.314822 -0.732362
  0.408698 0.598853 0.439571 -0.107412
  0.133944 0.512938 -1.011797 -0.409781
  0.585988 0.049219 -0.755116 0.950160
  0.413110 0.186715 -0.789468 0.982690
  0.997961 0.638898 1.122148 -0.913484
  0.055667 0.859664 0.852804 -0.639572
  0.102925 0.480603 -0.973962 -0.936848
  0.774065 0.088141 0.537839 0.993287
  0.850991 0.550077 0.183159 -1.164919
  0.754149 0.367136 -0.748625 -1.400405
  0.769074 0.378370 -0.526573 -1.703657
  0.637685 0.132843 0.464920 -0.209944
  0.995931 0.359453 -0.326207 -0.483014
  0.650333 0.740477 4.060720 -2.776753
  0.455897 0.962749 0.601005 1.580998
  0.859970 0.787616 1.419913 -0.737168
  0.699799 0.733613 0.146866 -1.830668
  0.295630 0.256232 -1.820987 -0.414455
  0.350557 0.024989 0.439453 -0.367232
  0.248019 0.788841 0.478758 -0.124194
  0.313795 0.099614 -0.948361 0.091602
  0.811291 0.128882 1.221820 1.286603
  0.462649 0.027648 0.657014 0.017577
  0.181879 0.239558 1.333465 -0.195956
  0.651648 0.986193 0.908575 1.211412
  0.264234 0.564288 -0.425657 -0.087127
  0.568238 0.748582 -0.734954 -1.702774
  0.466859 0.754088 -1.050356 -1.333060
  0.893676 0.017517 0.542186 -0.517441
  0.666716 0.621137 1.258152 0.079710
  0.903475 0.192474 2.113877 -0.499493
  0.359598 0.974936 -0.501229 -3.614460
  0.193455 0.463075 -0.206958 -0.227486
  0.197334 0.769564 0.126219 0.697936
  0.462528 0.391844 -0.515592 0.315562
  0.261041 0.015805 1.031183 0.167151
